id,region,prefecture,ward,town,chome,banchi_text,created_at,updated_at
2372,간토,도쿄도,세타가야구,와카바야시,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2373,간토,도쿄도,세타가야구,와카바야시,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2374,간토,도쿄도,세타가야구,와카바야시,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2375,간토,도쿄도,세타가야구,와카바야시,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2376,간토,도쿄도,세타가야구,와카바야시,5,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2377,간토,도쿄도,메구로구,가미메구로,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2378,간토,도쿄도,메구로구,가미메구로,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2379,간토,도쿄도,메구로구,가미메구로,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2380,간토,도쿄도,메구로구,가미메구로,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2381,간토,도쿄도,메구로구,가미메구로,5,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2382,간토,도쿄도,메구로구,가키노키자카,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2383,간토,도쿄도,메구로구,가키노키자카,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2384,간토,도쿄도,메구로구,가키노키자카,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2385,간토,도쿄도,메구로구,고마바,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2386,간토,도쿄도,메구로구,고마바,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2387,간토,도쿄도,메구로구,고마바,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2388,간토,도쿄도,메구로구,고마바,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2389,간토,도쿄도,메구로구,고혼기,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2390,간토,도쿄도,메구로구,고혼기,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2391,간토,도쿄도,메구로구,고혼기,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2392,간토,도쿄도,메구로구,나카네,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2393,간토,도쿄도,메구로구,나카네,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2394,간토,도쿄도,메구로구,나카메구로,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2395,간토,도쿄도,메구로구,나카메구로,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2396,간토,도쿄도,메구로구,나카메구로,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2397,간토,도쿄도,메구로구,나카메구로,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2398,간토,도쿄도,메구로구,나카메구로,5,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2399,간토,도쿄도,메구로구,나카초,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2400,간토,도쿄도,메구로구,나카초,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2401,간토,도쿄도,메구로구,다이라마치,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2402,간토,도쿄도,메구로구,다이라마치,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2403,간토,도쿄도,메구로구,다카반,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2404,간토,도쿄도,메구로구,다카반,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2405,간토,도쿄도,메구로구,다카반,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2406,간토,도쿄도,메구로구,메구로,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2407,간토,도쿄도,메구로구,메구로,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2408,간토,도쿄도,메구로구,메구로,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2409,간토,도쿄도,메구로구,메구로,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2410,간토,도쿄도,메구로구,메구로혼초,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2411,간토,도쿄도,메구로구,메구로혼초,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2412,간토,도쿄도,메구로구,메구로혼초,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2413,간토,도쿄도,메구로구,메구로혼초,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2414,간토,도쿄도,메구로구,메구로혼초,5,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2415,간토,도쿄도,메구로구,메구로혼초,6,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2416,간토,도쿄도,메구로구,미나미,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2417,간토,도쿄도,메구로구,미나미,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2418,간토,도쿄도,메구로구,미나미,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2419,간토,도쿄도,메구로구,미도리가오카,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2420,간토,도쿄도,메구로구,미도리가오카,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2421,간토,도쿄도,메구로구,미도리가오카,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2422,간토,도쿄도,메구로구,미타,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2423,간토,도쿄도,메구로구,미타,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2424,간토,도쿄도,메구로구,센조쿠,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2425,간토,도쿄도,메구로구,센조쿠,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2426,간토,도쿄도,메구로구,시모메구로,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2427,간토,도쿄도,메구로구,시모메구로,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2428,간토,도쿄도,메구로구,시모메구로,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2429,간토,도쿄도,메구로구,시모메구로,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2430,간토,도쿄도,메구로구,시모메구로,5,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2431,간토,도쿄도,메구로구,시모메구로,6,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2432,간토,도쿄도,메구로구,아오바다이,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2433,간토,도쿄도,메구로구,아오바다이,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2434,간토,도쿄도,메구로구,아오바다이,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2435,간토,도쿄도,메구로구,아오바다이,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2436,간토,도쿄도,메구로구,야쿠모,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2437,간토,도쿄도,메구로구,야쿠모,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2438,간토,도쿄도,메구로구,야쿠모,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2439,간토,도쿄도,메구로구,야쿠모,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2440,간토,도쿄도,메구로구,야쿠모,5,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2441,간토,도쿄도,메구로구,오오카야마,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2442,간토,도쿄도,메구로구,오오카야마,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2443,간토,도쿄도,메구로구,오하시,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2444,간토,도쿄도,메구로구,오하시,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2445,간토,도쿄도,메구로구,유텐지,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2446,간토,도쿄도,메구로구,유텐지,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2447,간토,도쿄도,메구로구,지유가오카,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2448,간토,도쿄도,메구로구,지유가오카,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2449,간토,도쿄도,메구로구,지유가오카,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2450,간토,도쿄도,메구로구,추오초,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2451,간토,도쿄도,메구로구,추오초,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2452,간토,도쿄도,메구로구,하라마치,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2453,간토,도쿄도,메구로구,하라마치,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2454,간토,도쿄도,메구로구,히가시가오카,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2455,간토,도쿄도,메구로구,히가시가오카,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2456,간토,도쿄도,메구로구,히가시야마,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2457,간토,도쿄도,메구로구,히가시야마,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2458,간토,도쿄도,메구로구,히가시야마,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2459,간토,도쿄도,메구로구,히몬야,1,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2460,간토,도쿄도,메구로구,히몬야,2,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2461,간토,도쿄도,메구로구,히몬야,3,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2462,간토,도쿄도,메구로구,히몬야,4,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2463,간토,도쿄도,메구로구,히몬야,5,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2464,간토,도쿄도,메구로구,히몬야,6,전역,2026-01-28 02:07:13.084745,2026-01-28 02:07:13.084745
2465,간토,도쿄도,다이토,아키하바라,0,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2466,간토,도쿄도,다이토,아사쿠사,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2467,간토,도쿄도,다이토,아사쿠사,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2468,간토,도쿄도,다이토,아사쿠사,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2469,간토,도쿄도,다이토,아사쿠사,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2470,간토,도쿄도,다이토,아사쿠사,5,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2471,간토,도쿄도,다이토,아사쿠사,6,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2472,간토,도쿄도,다이토,아사쿠사,7,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2473,간토,도쿄도,다이토,아사쿠사바시,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2474,간토,도쿄도,다이토,아사쿠사바시,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2475,간토,도쿄도,다이토,아사쿠사바시,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2476,간토,도쿄도,다이토,아사쿠사바시,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2477,간토,도쿄도,다이토,아사쿠사바시,5,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2478,간토,도쿄도,다이토,이케노하타,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2479,간토,도쿄도,다이토,이케노하타,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2480,간토,도쿄도,다이토,이케노하타,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2481,간토,도쿄도,다이토,이케노하타,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2482,간토,도쿄도,다이토,이마도,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2483,간토,도쿄도,다이토,이마도,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2484,간토,도쿄도,다이토,이리야,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2485,간토,도쿄도,다이토,이리야,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2486,간토,도쿄도,다이토,우에노,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2487,간토,도쿄도,다이토,우에노,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2488,간토,도쿄도,다이토,우에노,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2489,간토,도쿄도,다이토,우에노,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2490,간토,도쿄도,다이토,우에노,5,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2491,간토,도쿄도,다이토,우에노,6,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2492,간토,도쿄도,다이토,우에노,7,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2493,간토,도쿄도,다이토,우에노공원,,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2494,간토,도쿄도,다이토,우에노사쿠라기,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2495,간토,도쿄도,다이토,우에노사쿠라기,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2496,간토,도쿄도,다이토,카미나리몬,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2497,간토,도쿄도,다이토,카미나리몬,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2498,간토,도쿄도,다이토,키타우에노,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2499,간토,도쿄도,다이토,키타우에노,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2500,간토,도쿄도,다이토,키요카와,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2501,간토,도쿄도,다이토,키요카와,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2502,간토,도쿄도,다이토,쿠라마에,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2503,간토,도쿄도,다이토,쿠라마에,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2504,간토,도쿄도,다이토,쿠라마에,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2505,간토,도쿄도,다이토,쿠라마에,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2506,간토,도쿄도,다이토,코지마,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2507,간토,도쿄도,다이토,코지마,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2508,간토,도쿄도,다이토,코토부키,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2509,간토,도쿄도,다이토,코토부키,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2510,간토,도쿄도,다이토,코토부키,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2511,간토,도쿄도,다이토,코토부키,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2512,간토,도쿄도,다이토,코마가타,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2513,간토,도쿄도,다이토,코마가타,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2514,간토,도쿄도,다이토,시타야,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2515,간토,도쿄도,다이토,시타야,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2516,간토,도쿄도,다이토,시타야,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2517,간토,도쿄도,다이토,센조쿠,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2518,간토,도쿄도,다이토,센조쿠,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2519,간토,도쿄도,다이토,센조쿠,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2520,간토,도쿄도,다이토,센조쿠,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2521,간토,도쿄도,다이토,타이토,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2522,간토,도쿄도,다이토,타이토,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2523,간토,도쿄도,다이토,타이토,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2524,간토,도쿄도,다이토,타이토,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2525,간토,도쿄도,다이토,토리고에,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2526,간토,도쿄도,다이토,토리고에,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2527,간토,도쿄도,다이토,니시아사쿠사,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2528,간토,도쿄도,다이토,니시아사쿠사,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2529,간토,도쿄도,다이토,니시아사쿠사,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2530,간토,도쿄도,다이토,니혼즈츠미,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2531,간토,도쿄도,다이토,니혼즈츠미,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2532,간토,도쿄도,다이토,네기시,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2533,간토,도쿄도,다이토,네기시,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2534,간토,도쿄도,다이토,네기시,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2535,간토,도쿄도,다이토,네기시,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2536,간토,도쿄도,다이토,네기시,5,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2537,간토,도쿄도,다이토,하시바,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2538,간토,도쿄도,다이토,하시바,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2539,간토,도쿄도,다이토,하나카와도,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2540,간토,도쿄도,다이토,하나카와도,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2541,간토,도쿄도,다이토,히가시아사쿠사,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2542,간토,도쿄도,다이토,히가시아사쿠사,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2543,간토,도쿄도,다이토,마츠가야,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2544,간토,도쿄도,다이토,마츠가야,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2545,간토,도쿄도,다이토,마츠가야,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2546,간토,도쿄도,다이토,마츠가야,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2547,간토,도쿄도,다이토,미스지,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2548,간토,도쿄도,다이토,미스지,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2549,간토,도쿄도,다이토,미노와,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2550,간토,도쿄도,다이토,미노와,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2551,간토,도쿄도,다이토,모토아사쿠사,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2552,간토,도쿄도,다이토,모토아사쿠사,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2553,간토,도쿄도,다이토,모토아사쿠사,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2554,간토,도쿄도,다이토,모토아사쿠사,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2555,간토,도쿄도,다이토,야나카,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2556,간토,도쿄도,다이토,야나카,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2557,간토,도쿄도,다이토,야나카,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2558,간토,도쿄도,다이토,야나카,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2559,간토,도쿄도,다이토,야나카,5,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2560,간토,도쿄도,다이토,야나카,6,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2561,간토,도쿄도,다이토,야나카,7,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2562,간토,도쿄도,다이토,야나기바시,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2563,간토,도쿄도,다이토,야나기바시,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2564,간토,도쿄도,다이토,류센,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2565,간토,도쿄도,다이토,류센,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2566,간토,도쿄도,다이토,류센,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2567,간토,도쿄도,고토,신스나,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2568,간토,도쿄도,고토,신스나,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2569,간토,도쿄도,고토,신스나,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2570,간토,도쿄도,고토,히가시스나,6,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2571,간토,도쿄도,고토,히가시스나,7,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2572,간토,도쿄도,고토,히가시스나,8,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2573,간토,도쿄도,고토,미나미스나,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2574,간토,도쿄도,고토,미나미스나,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2575,간토,도쿄도,고토,미나미스나,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2576,간토,도쿄도,고토,미나미스나,6,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2577,간토,도쿄도,고토,미나미스나,7,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2578,간토,도쿄도,고토,가메이도,4,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2579,간토,도쿄도,고토,가메이도,5,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2580,간토,도쿄도,고토,가메이도,6,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2581,간토,도쿄도,고토,가메이도,7,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2582,간토,도쿄도,고토,가메이도,8,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2583,간토,도쿄도,고토,가메이도,9,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2584,간토,도쿄도,고토,에이타이,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2585,간토,도쿄도,고토,에이타이,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2586,간토,도쿄도,고토,엣츄지마,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2587,간토,도쿄도,고토,엣츄지마,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2588,간토,도쿄도,고토,엣츄지마,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2589,간토,도쿄도,고토,키요스미,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2590,간토,도쿄도,고토,키요스미,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2591,간토,도쿄도,고토,키요스미,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2592,간토,도쿄도,고토,사가,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2593,간토,도쿄도,고토,사가,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2594,간토,도쿄도,고토,토미오카,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2595,간토,도쿄도,고토,토미오카,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2596,간토,도쿄도,고토,후카가와,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2597,간토,도쿄도,고토,후쿠즈미,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2598,간토,도쿄도,고토,후쿠즈미,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2599,간토,도쿄도,고토,후루이시바,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2600,간토,도쿄도,고토,후루이시바,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2601,간토,도쿄도,고토,후루이시바,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2602,간토,도쿄도,고토,보탄,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2603,간토,도쿄도,고토,보탄,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2604,간토,도쿄도,고토,보탄,3,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2605,간토,도쿄도,고토,몬젠나카쵸,1,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2606,간토,도쿄도,고토,몬젠나카쵸,2,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2607,간토,도쿄도,고토,오오시마,8,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
2608,간토,도쿄도,고토,오오시마,9,전역,2026-01-28 02:11:28.086507,2026-01-28 02:11:28.086507
